game_id,year,week,away,home,away_score,home_score,temp,forecast,is_dome,wind_speed,wind_direct
2168708375,2018,1,Rams,Raiders,33,13,71,Clear,FALSE,5,WSW
3982416550,2018,2,Ravens,Bengals,23,34,75,Clear,FALSE,0,NNW
2137524555,2018,2,Panthers,Falcons,24,31,72,DOME,TRUE,5,NW
4015697293,2018,2,Colts,Redskins,21,9,73,Mostly Cloudy,FALSE,5,ENE
3625248455,2018,2,Texans,Titans,17,20,81,Partly Cloudy,FALSE,7,NNE
353909116,2018,2,Eagles,Buccaneers,21,27,89,Humid and Partly Cloudy,FALSE,8,SW
316229401,2018,2,Chiefs,Steelers,42,37,79,Mostly Cloudy,FALSE,7,ESE
997314799,2018,2,Dolphins,Jets,20,12,82,Clear,FALSE,3,SE
2252191306,2018,2,Chargers,Bills,31,20,79,Clear,FALSE,7,S
1184616745,2018,2,Vikings,Packers,29,29,78,Partly Cloudy,FALSE,5,SSE
1957182343,2018,2,Browns,Saints,18,21,72,DOME,TRUE,1,NW
1902228858,2018,2,Lions,49ers,27,30,72,Clear,FALSE,5,NW
780222733,2018,2,Cardinals,Rams,0,34,85,Clear,FALSE,4,SSW
3792253139,2018,2,Patriots,Jaguars,20,31,93,Drizzle,FALSE,7,SW
2622859103,2018,2,Raiders,Broncos,19,20,90,Clear,FALSE,3,ESE
97518879,2018,2,Giants,Cowboys,13,20,87,Partly Cloudy,FALSE,2,E
763020939,2018,2,Seahawks,Bears,17,24,80,Clear,FALSE,2,E
2079060964,2018,3,Jets,Browns,17,21,78,Humid,FALSE,3,SSE
32943231,2018,3,Saints,Falcons,43,37,72,DOME,TRUE,3,SE
1167494676,2018,3,Packers,Redskins,17,31,63,Light Rain,FALSE,4,ENE
599780715,2018,3,Colts,Eagles,16,20,61,Rain,FALSE,3,NE
2973381523,2018,3,Bills,Vikings,27,6,72,DOME,TRUE,6,SSE
3522938335,2018,3,Raiders,Dolphins,20,28,88,Humid and Partly Cloudy,FALSE,6,ESE
236601743,2018,3,Broncos,Ravens,14,27,62,Light Rain,FALSE,4,ENE
1942145726,2018,3,Bengals,Panthers,21,31,81,Mostly Cloudy,FALSE,1,ESE
2785623407,2018,3,Giants,Texans,27,22,79,Mostly Cloudy,FALSE,7,WSW
1216111295,2018,3,Titans,Jaguars,9,6,87,Mostly Cloudy,FALSE,5,ESE
3838798689,2018,3,49ers,Chiefs,27,38,72,Clear,FALSE,4,ESE
1841856882,2018,3,Chargers,Rams,23,35,79,Clear,FALSE,4,SW
3710526116,2018,3,Cowboys,Seahawks,13,24,62,Partly Cloudy,FALSE,1,S
1821668742,2018,3,Bears,Cardinals,16,14,72,DOME,TRUE,4,SE
3974251848,2018,3,Patriots,Lions,10,26,72,DOME,TRUE,5,ENE
1855116809,2018,3,Steelers,Buccaneers,30,27,77,Humid and Mostly Cloudy,FALSE,3,N
446659083,2018,4,Vikings,Rams,31,38,83,Clear,FALSE,3,WSW
2014835639,2018,4,Jets,Jaguars,12,31,86,Humid and Mostly Cloudy,FALSE,10,ENE
612106020,2018,4,Dolphins,Patriots,7,38,66,Clear,FALSE,3,W
2463168784,2018,4,Eagles,Titans,23,26,80,Clear,FALSE,0,N
1788404007,2018,4,Texans,Colts,37,34,72,DOME,TRUE,7,SSW
2949294131,2018,4,Bills,Packers,0,22,48,Overcast,FALSE,4,ENE
506859617,2018,4,Lions,Cowboys,24,26,79,Mostly Cloudy,FALSE,6,SE
2723166520,2018,4,Buccaneers,Bears,10,48,64,Overcast,FALSE,1,NW
2654482631,2018,4,Bengals,Falcons,37,36,72,DOME,TRUE,4,E
3856857466,2018,4,Seahawks,Cardinals,20,17,72,DOME,TRUE,4,SW
1128846685,2018,4,Browns,Raiders,42,45,71,Clear,FALSE,2,WNW
1570034671,2018,4,Saints,Giants,33,18,69,Partly Cloudy,FALSE,4,S
548833359,2018,4,49ers,Chargers,27,29,82,Partly Cloudy,FALSE,4,SW
1055995091,2018,4,Ravens,Steelers,26,14,66,Clear,FALSE,0,N
3471810251,2018,4,Chiefs,Broncos,27,23,65,Mostly Cloudy,FALSE,2,N
3939683320,2018,5,Colts,Patriots,24,38,66,Mostly Cloudy,FALSE,3,SW
2458922582,2018,5,Titans,Bills,12,13,65,Overcast,FALSE,3,ENE
3579759322,2018,5,Falcons,Steelers,17,41,82,Partly Cloudy,FALSE,6,SSW
3250444477,2018,5,Broncos,Jets,16,34,75,Overcast,FALSE,4,WSW
1632289711,2018,5,Jaguars,Chiefs,14,30,58,Rain,FALSE,2,ENE
2619687844,2018,5,Packers,Lions,23,31,72,DOME,TRUE,7,NE
4052027360,2018,5,Ravens,Browns,9,12,70,Foggy,FALSE,2,NNE
2380005321,2018,5,Giants,Panthers,31,33,80,Overcast,FALSE,1,NE
3021774675,2018,5,Dolphins,Bengals,17,27,86,Clear,FALSE,2,SSW
485881696,2018,5,Raiders,Chargers,10,26,74,Clear,FALSE,5,SSW
1381662538,2018,5,Cardinals,49ers,28,18,76,Clear,FALSE,9,NNW
2059429125,2018,5,Vikings,Eagles,23,21,78,Mostly Cloudy,FALSE,3,SW
1996549833,2018,5,Rams,Seahawks,33,31,54,Drizzle,FALSE,3,SSE
2465989819,2018,5,Cowboys,Texans,16,19,81,Humid and Partly Cloudy,FALSE,6,SE
1264498531,2018,5,Redskins,Saints,19,43,72,DOME,TRUE,5,E
125606916,2018,6,Eagles,Giants,34,13,70,Light Rain,FALSE,1,S
984660815,2018,6,Buccaneers,Falcons,29,34,72,DOME,TRUE,3,ESE
3772981869,2018,6,Panthers,Redskins,17,23,54,Partly Cloudy,FALSE,0,SE
889310054,2018,6,Colts,Jets,34,42,57,Mostly Cloudy,FALSE,5,WSW
1138138546,2018,6,Cardinals,Vikings,17,27,72,DOME,TRUE,7,WNW
1281287291,2018,6,Steelers,Bengals,28,21,51,Mostly Cloudy,FALSE,2,ESE
1348260948,2018,6,Chargers,Browns,38,14,55,Clear,FALSE,1,SSE
1835774851,2018,6,Bills,Texans,13,20,87,Partly Cloudy,FALSE,9,SSW
1689924934,2018,6,Bears,Dolphins,28,31,88,Humid and Partly Cloudy,FALSE,7,ESE
4013244290,2018,6,Seahawks,Raiders,27,3,50,Light Rain,FALSE,12,NNE
442774587,2018,6,Rams,Broncos,23,20,24,Overcast,FALSE,2,NNE
4157675923,2018,6,Ravens,Titans,21,0,66,Overcast,FALSE,3,S
4193548512,2018,6,Jaguars,Cowboys,7,40,78,Mostly Cloudy,FALSE,4,S
172330928,2018,6,Chiefs,Patriots,40,43,45,Clear,FALSE,2,SW
2706812705,2018,6,49ers,Packers,30,33,35,Partly Cloudy,FALSE,4,WSW
1944501774,2018,7,Broncos,Cardinals,45,10,72,DOME,TRUE,1,WNW
1735688070,2018,7,Titans,Chargers,19,20,64,Clear,FALSE,7,E
3602885278,2018,7,Browns,Buccaneers,23,26,80,Clear,FALSE,5,SW
310597915,2018,7,Panthers,Eagles,21,17,47,Mostly Cloudy,FALSE,9,WNW
353081116,2018,7,Vikings,Jets,37,17,46,Overcast,FALSE,11,NNE
2533105888,2018,7,Lions,Dolphins,32,21,88,Partly Cloudy,FALSE,5,NNW
4268546574,2018,7,Patriots,Bears,38,31,43,Clear,FALSE,6,NW
857801453,2018,7,Bills,Colts,5,37,72,DOME,TRUE,3,SE
3974206886,2018,7,Texans,Jaguars,20,7,70,Partly Cloudy,FALSE,13,ENE
1642271688,2018,7,Saints,Ravens,24,23,52,Partly Cloudy,FALSE,12,S
568165521,2018,7,Cowboys,Redskins,17,20,51,Partly Cloudy,FALSE,11,S
1332040697,2018,7,Rams,49ers,39,10,71,Partly Cloudy,FALSE,2,ESE
1416912954,2018,7,Bengals,Chiefs,10,45,58,Clear,FALSE,6,E
1220306272,2018,7,Giants,Falcons,20,23,72,DOME,TRUE,1,NW
2003770672,2018,8,Dolphins,Texans,23,42,65,Overcast,FALSE,6,NNW
2421079760,2018,8,Eagles,Jaguars,24,18,48,Partly Cloudy,FALSE,13,NE
720148573,2018,8,Broncos,Chiefs,23,30,60,Clear,FALSE,8,NW
54716365,2018,8,Browns,Steelers,18,33,48,Overcast,FALSE,7,SSW
3646707162,2018,8,Redskins,Giants,20,13,50,Mostly Cloudy,FALSE,7,W
1634382285,2018,8,Seahawks,Lions,28,14,72,DOME,TRUE,9,SSE
3994759020,2018,8,Buccaneers,Bengals,34,37,56,Overcast,FALSE,7,S
1209763931,2018,8,Jets,Bears,10,24,48,Overcast,FALSE,11,W
1988351956,2018,8,Ravens,Panthers,21,36,61,Clear,FALSE,6,WSW
1505037523,2018,8,Colts,Raiders,42,28,69,Partly Cloudy,FALSE,5,W
1849658133,2018,8,49ers,Cardinals,15,18,72,DOME,TRUE,1,SW
4025183640,2018,8,Packers,Rams,27,29,81,Partly Cloudy,FALSE,3,SSW
3768554697,2018,8,Saints,Vikings,30,20,72,DOME,TRUE,8,NW
3316518008,2018,8,Patriots,Bills,25,6,37,Partly Cloudy,FALSE,9,WSW
2969402089,2018,9,Raiders,49ers,3,34,80,Partly Cloudy,FALSE,3,NNW
2136506956,2018,9,Bears,Bills,41,9,43,Clear,FALSE,8,ESE
3612843350,2018,9,Buccaneers,Panthers,28,42,60,Clear,FALSE,4,E
3440073864,2018,9,Chiefs,Browns,37,21,53,Partly Cloudy,FALSE,5,ESE
1112817309,2018,9,Jets,Dolphins,6,13,84,Humid and Mostly Cloudy,FALSE,14,SE
3948125890,2018,9,Steelers,Ravens,23,16,52,Clear,FALSE,3,E
4263741119,2018,9,Lions,Vikings,9,24,72,DOME,TRUE,6,NE
1001546185,2018,9,Falcons,Redskins,38,14,53,Clear,FALSE,4,ESE
580741722,2018,9,Texans,Broncos,19,17,53,Mostly Cloudy,FALSE,2,SSW
3695811628,2018,9,Chargers,Seahawks,25,17,57,Mostly Cloudy,FALSE,4,S
2062102048,2018,9,Rams,Saints,35,45,72,DOME,TRUE,7,SE
1283742407,2018,9,Packers,Patriots,17,31,42,Clear,FALSE,2,NE
1706369031,2018,9,Titans,Cowboys,28,14,73,Clear,FALSE,2,NW
2854876394,2018,10,Panthers,Steelers,21,52,40,Clear,FALSE,1,NE
698118496,2018,10,Saints,Bengals,51,14,38,Mostly Cloudy,FALSE,3,SSE
2743852865,2018,10,Falcons,Browns,16,28,38,Partly Cloudy,FALSE,2,SSW
230062336,2018,10,Dolphins,Packers,12,31,30,Overcast,FALSE,8,SW
3639686534,2018,10,Jaguars,Colts,26,29,72,DOME,TRUE,10,S
3552598258,2018,10,Lions,Bears,22,34,35,Mostly Cloudy,FALSE,7,SSW
258124326,2018,10,Cardinals,Chiefs,14,26,42,Clear,FALSE,1,NNW
1802943682,2018,10,Patriots,Titans,10,34,46,Clear,FALSE,2,SSE
3927027819,2018,10,Redskins,Buccaneers,16,3,80,Clear,FALSE,6,E
1258315469,2018,10,Bills,Jets,41,10,44,Clear,FALSE,7,NW
3161924013,2018,10,Chargers,Raiders,20,6,66,Clear,FALSE,8,NE
3188584521,2018,10,Seahawks,Rams,31,36,73,Clear,FALSE,1,NNE
2179469485,2018,10,Cowboys,Eagles,27,20,37,Clear,FALSE,1,WSW
2697424837,2018,10,Giants,49ers,27,23,68,Clear,FALSE,1,NNW
3401681999,2018,11,Packers,Seahawks,24,27,54,Overcast,FALSE,3,S
1608624135,2018,11,Bengals,Ravens,21,24,46,Mostly Cloudy,FALSE,4,SSE
389934871,2018,11,Panthers,Lions,19,20,72,DOME,TRUE,0,N
2848834455,2018,11,Titans,Colts,10,38,72,DOME,TRUE,7,N
2486339979,2018,11,Cowboys,Falcons,22,19,72,DOME,TRUE,1,ESE
3284271281,2018,11,Buccaneers,Giants,35,38,41,Mostly Cloudy,FALSE,0,ESE
2156509167,2018,11,Texans,Redskins,23,21,47,Mostly Cloudy,FALSE,4,SSE
831039875,2018,11,Steelers,Jaguars,20,16,72,Partly Cloudy,FALSE,6,NNE
878987584,2018,11,Broncos,Chargers,23,22,70,Clear,FALSE,3,SW
3683053273,2018,11,Raiders,Cardinals,23,21,72,DOME,TRUE,1,SSE
4003922329,2018,11,Eagles,Saints,7,48,72,DOME,TRUE,2,N
240755512,2018,11,Vikings,Bears,20,25,31,Clear,FALSE,3,WSW
1807598469,2018,11,Chiefs,Rams,51,54,69,Clear,FALSE,1,W
559942708,2018,12,Bears,Lions,23,16,72,DOME,TRUE,9,E
39114558,2018,12,Redskins,Cowboys,23,31,63,Clear,FALSE,6,SSE
4164422016,2018,12,Falcons,Saints,17,31,72,DOME,TRUE,2,ESE
4044651290,2018,12,Browns,Bengals,35,20,48,Mostly Cloudy,FALSE,0,SSE
4064426472,2018,12,Seahawks,Panthers,30,27,52,Partly Cloudy,FALSE,0,S
2448718447,2018,12,Jaguars,Bills,21,24,39,Mostly Cloudy,FALSE,7,W
677081690,2018,12,Raiders,Ravens,17,34,57,Clear,FALSE,5,WSW
3292672676,2018,12,Dolphins,Colts,24,27,72,DOME,TRUE,11,ESE
1659523049,2018,12,49ers,Buccaneers,9,27,75,Partly Cloudy,FALSE,5,WNW
381452992,2018,12,Giants,Eagles,22,25,55,Clear,FALSE,6,WNW
898634835,2018,12,Patriots,Jets,27,13,53,Partly Cloudy,FALSE,8,NNW
3110614852,2018,12,Cardinals,Chargers,10,45,72,Clear,FALSE,1,NNW
1751527748,2018,12,Steelers,Broncos,17,24,41,Clear,FALSE,4,NNW
525262293,2018,12,Packers,Vikings,17,24,72,DOME,TRUE,8,NNW
3493594931,2018,12,Titans,Texans,17,34,51,Clear,FALSE,7,NNW
3042367185,2018,13,Saints,Cowboys,10,13,73,Clear,FALSE,7,SSE
767032718,2018,13,Ravens,Falcons,26,16,72,DOME,TRUE,4,SW
1177579627,2018,13,Panthers,Buccaneers,17,24,80,Breezy and Humid,FALSE,15,SSW
3164763427,2018,13,Bears,Giants,27,30,50,Foggy,FALSE,2,NE
4276708852,2018,13,Bills,Dolphins,17,21,85,Humid and Mostly Cloudy,FALSE,13,SSE
2803780466,2018,13,Broncos,Bengals,24,10,63,Clear,FALSE,9,S
2392207096,2018,13,Rams,Lions,30,16,72,DOME,TRUE,11,S
3526091721,2018,13,Cardinals,Packers,20,17,34,Light Rain,FALSE,18,NNE
1925110846,2018,13,Browns,Texans,13,29,70,Clear,FALSE,7,N
3924533474,2018,13,Colts,Jaguars,0,6,78,Drizzle,FALSE,10,SSW
3979274051,2018,13,Jets,Titans,22,26,68,Clear,FALSE,13,SW
663025422,2018,13,Chiefs,Raiders,40,33,53,Clear,FALSE,1,NNE
1706936455,2018,13,Vikings,Patriots,10,24,51,Overcast,FALSE,2,SW
1251404097,2018,13,49ers,Seahawks,16,43,45,Mostly Cloudy,FALSE,0,WSW
3764426951,2018,13,Chargers,Steelers,33,30,58,Mostly Cloudy,FALSE,9,S
149531025,2018,13,Redskins,Eagles,13,28,48,Partly Cloudy,FALSE,4,WNW
164905389,2018,14,Jaguars,Titans,9,30,44,Overcast,FALSE,4,SW
235039397,2018,14,Jets,Bills,27,23,25,Partly Cloudy,FALSE,6,WSW
1095130352,2018,14,Giants,Redskins,40,16,32,Clear,FALSE,4,NE
2481493741,2018,14,Saints,Buccaneers,28,14,69,Drizzle,FALSE,6,SW
3426498755,2018,14,Patriots,Dolphins,33,34,80,Humid and Mostly Cloudy,FALSE,12,SW
623875062,2018,14,Ravens,Chiefs,24,27,26,Clear,FALSE,0,S
1766737620,2018,14,Colts,Texans,24,21,45,Overcast,FALSE,10,NNW
1436762354,2018,14,Rams,Bears,6,15,29,Clear,FALSE,1,NNW
3016916283,2018,14,Panthers,Browns,20,26,31,Clear,FALSE,0,ESE
427345710,2018,14,Falcons,Packers,20,34,24,Mostly Cloudy,FALSE,12,W
3925116554,2018,14,Broncos,49ers,14,20,54,Mostly Cloudy,FALSE,1,NW
1135861972,2018,14,Bengals,Chargers,21,26,70,Clear,FALSE,1,E
4168106337,2018,14,Eagles,Cowboys,23,29,49,Clear,FALSE,6,NNW
1115044957,2018,14,Lions,Cardinals,17,3,72,DOME,TRUE,0,SW
1942052506,2018,14,Steelers,Raiders,21,24,51,Mostly Cloudy,FALSE,2,NE
1987953523,2018,14,Vikings,Seahawks,7,21,47,Mostly Cloudy,FALSE,5,S
3684541152,2018,15,Chargers,Chiefs,29,28,37,Overcast,FALSE,8,NNW
2787505893,2018,15,Browns,Broncos,17,16,54,Partly Cloudy,FALSE,2,NW
3844585477,2018,15,Texans,Jets,29,22,50,Mostly Cloudy,FALSE,8,NE
2661713956,2018,15,Packers,Bears,17,24,40,Clear,FALSE,5,W
1314321362,2018,15,Lions,Bills,13,14,33,Light Snow,FALSE,2,NNE
4184749997,2018,15,Buccaneers,Ravens,12,20,43,Light Rain,FALSE,7,N
3377257442,2018,15,Cardinals,Falcons,14,40,72,DOME,TRUE,5,NW
2712580799,2018,15,Raiders,Bengals,16,30,42,Overcast,FALSE,1,WNW
2744686410,2018,15,Titans,Giants,17,0,39,Overcast,FALSE,10,NE
1526972319,2018,15,Dolphins,Vikings,17,41,72,DOME,TRUE,7,WNW
1978511049,2018,15,Redskins,Jaguars,16,13,62,Clear,FALSE,9,W
20369524,2018,15,Cowboys,Colts,0,23,72,DOME,TRUE,5,WNW
138263125,2018,15,Seahawks,49ers,23,26,59,Mostly Cloudy,FALSE,7,S
1696126091,2018,15,Patriots,Steelers,10,17,41,Overcast,FALSE,3,NW
4235549989,2018,15,Eagles,Rams,30,23,65,Clear,FALSE,3,SW
2997368739,2018,15,Saints,Panthers,12,9,48,Clear,FALSE,0,NNW
34909905,2018,16,Redskins,Titans,16,25,50,Clear,FALSE,7,S
3226469782,2018,16,Ravens,Chargers,22,10,64,Clear,FALSE,4,WSW
2666220848,2018,16,Giants,Colts,27,28,72,DOME,TRUE,8,NW
3039986299,2018,16,Texans,Eagles,30,32,43,Clear,FALSE,5,W
2856887403,2018,16,Jaguars,Dolphins,17,7,71,Clear,FALSE,4,NNE
1063869185,2018,16,Packers,Jets,44,38,41,Clear,FALSE,6,WNW
4088740577,2018,16,Bengals,Browns,18,26,37,Overcast,FALSE,3,SW
450923179,2018,16,Buccaneers,Cowboys,20,27,48,Clear,FALSE,9,N
920676031,2018,16,Vikings,Lions,27,9,72,DOME,TRUE,9,W
4264971237,2018,16,Bills,Patriots,12,24,37,Clear,FALSE,8,WNW
3404753953,2018,16,Falcons,Panthers,24,10,49,Clear,FALSE,1,E
453090988,2018,16,Bears,49ers,14,9,59,Partly Cloudy,FALSE,1,NNW
3212977222,2018,16,Rams,Cardinals,31,9,72,DOME,TRUE,1,SE
1977668551,2018,16,Steelers,Saints,28,31,72,DOME,TRUE,2,W
3248434864,2018,16,Chiefs,Seahawks,31,38,45,Overcast,FALSE,4,SSE
1881002229,2018,16,Broncos,Raiders,14,27,56,Overcast,FALSE,9,WSW
1337847104,2018,17,Dolphins,Bills,17,42,28,Overcast,FALSE,7,WSW
1963518835,2018,17,Lions,Packers,31,0,25,Mostly Cloudy,FALSE,11,SSW
2501613932,2018,17,Jaguars,Texans,3,20,45,Overcast,FALSE,6,NNW
1388913933,2018,17,Jets,Patriots,3,38,31,Partly Cloudy,FALSE,0,SSE
1400113914,2018,17,Panthers,Saints,33,14,72,DOME,TRUE,1,NNE
3002965487,2018,17,Cowboys,Giants,36,35,35,Overcast,FALSE,0,E
2382118672,2018,17,Falcons,Buccaneers,34,32,77,Mostly Cloudy,FALSE,4,S
2596854661,2018,17,Browns,Ravens,24,26,45,Clear,FALSE,3,SSE
2396189793,2018,17,Eagles,Redskins,24,0,45,Clear,FALSE,3,SSE
757647648,2018,17,Raiders,Chiefs,3,35,40,Clear,FALSE,11,S
3900037603,2018,17,Bears,Vikings,24,10,72,DOME,TRUE,7,SSE
2197979404,2018,17,Bengals,Steelers,13,16,41,Clear,FALSE,8,SW
2997891109,2018,17,Chargers,Broncos,23,9,51,Partly Cloudy,FALSE,5,N
1089591243,2018,17,49ers,Rams,32,48,62,Clear,FALSE,3,S
909033466,2018,17,Cardinals,Seahawks,24,27,45,Mostly Cloudy,FALSE,3,SSE
2211565995,2018,17,Colts,Titans,33,17,53,Mostly Cloudy,FALSE,1,SSE
